review,recommended,helpful_or_not,playtime_at_review
"Go play Space Haven.

Df9  is hot garbage, that was dropped like hot garbage.",False,1,752
"bit late but this game had so much potential and i loved it back in the day, the devs have completely abandoned this game, and therefore i would not recommend purchasing this",False,1,1503
"Haven't played in forever, but it was a promising game to get behind. Developer essentially took it behind the barn to kill it off though, and never came up with the final product. Sadness.",False,0,4245
"Abandoned. They basically gave up, and teamed up with a new dev, to create Space Haven. Which is literally a copy paste of this.",False,1,252
"Incomplete and abandoned, do not buy.",False,1,223
lol,False,1,158
Was fun but it was never fully cooked.,False,4,649
Unfinished and abandoned. Buggy as an abandoned house. A great shame as the premis is vey good just let down by the developers.,False,2,722
"Dont buy this, for the love of god its not worth 99 cents. i expected to at least enjoy what they had made before abandoning it, but no game lasts longer than an hour because everyone just starts dropping dead and will get severely depressed. Nobody does their jobs after a certain point, meaning everything youve done has gone to waste and as far as i can tell theres no way to fix the bug. Just for the love of Gabe dont make the same mistake i did.",False,8,310
Would have been better if it was finished and not abandoned.,False,0,767
"Man, I bought this a while ago. I remember when I was a kid, full of spunk and vigour, wanting to play a space game where you made a station... then I grew up real quick and played this and suddenly it fills me with the urge to go back in time and ""teach"" my younger self a lesson... with a revolver... 

Jokes aside, this game is fun at the start but with nothing to do, you find yourself getting bored real easy. I heard it was abandoned a while back so meh, whatever.",False,0,324
Abandonware from outer space.,False,0,823
"Essentially abandoned in early access, which was probably the publisher's intention from the start.",False,1,355
"If its on sale its OK, but your pretty much done with it in 2 hours. It feels very unfinished, its full of glitches and some gamebreaking bugs. 
Good example of whats wrong with the entire game industrie: Release unfinished crap, (make empty promisses), move on to the next project, repeat.",False,0,470
"This game looks great on the surface and in the ideas they threw together in the planning stages, but execution is incomplete and lacking in real effort. Double Fine decided to release it as a completed game in order to fill out their repertoire of games, but THIS IS NOT A FINISHED GAME. I cannot recommend this game.",False,1,176
"Neat little game. Nothing much, not worth a full price purchase but definitely good if you want a cheap knockoff of Rimworld's various in-space mods.

4/10, would play if bored, but wouldn't suggest burning any more than $5 on it.",True,0,315
No instructions,False,0,181
"I must preface this with the fact that I do like the game. It is a cute little sim. However, the game is clearly unfinished. It is rather buggy which makes it difficult to play. There are no clear directions. The controls aren't user friendly. Sometimes you just gotta guess what's wrong. Most of the time it's not something you can fix and you just have to watch everyone on your base suffocate because the game decided you don't have air anymore, or despite knowing how to fix the problem none of your citizens respond to your directions anymore so you just gotta restart.

I love most of Double Fine's other games. I wish they would just finish this one.",False,4,1244
Not bad for $10.,True,0,392
It is a fun game.  I'm not sure what else to say.,True,0,3885
Abandoned and unfinished.,False,1,238
Basically doesn't work at all. Complete trash.,False,3,359
"This really should not still be for sale.

**Edit 2023: Super really should not be for sale...",False,3,962
"2/10
This game is meh, if you can get a base going without all your people dying then its ok but 6 out of 10 times you die before your base is built.",False,1,757
"I had this game for many years, including before it was abandoned. this game may NOT be good to most of you but it sets an example on how abandoned games like Spacebase-DF9 can be great but would suck with no updates, but you can get your own updates from mods that most people are still continueing to make.",True,2,5013
"Unfortunately abandoned unfinished. Could be good, however in the current state lacks of basic management tools, priority queue is missing, few content, AI is lazy (population was idle most of time), lots of bugs (e.g all my crew was killed trying disassembling my own turret gun. Or even, you can sealed the air in the room without sealing the doors.!?!?
Sorry Steve, you died with air decompression blast for your own sake).

Can't recommend.",False,1,598
"Fun, themehospital in space. downloading and replaying while I wait for spacehaven",True,1,4511
dont buy this - it's so glitchy that it isn't playable.,False,2,975
Abandoned and unfinished. I have not bought a Double Fine game since.,False,32,62
"7/10 

don,t understand the negative reviews",True,0,2676
"No point in playing. The user experience is not finished, so frustrating I just stopped early on.",False,1,8
"Honestly I lost all respect for Double Fine over this game. They released the game as game as ""early access"" then abandoned it after they took a bunch of people's money. What little playtime the game has is heavily buggy. 

Trash move from a trash company.",False,8,1140
"Unfinished game, should not even be sold.",False,3,117
"It's a cute looking game, but the difficulty of constantly fighting with a behind-the-scenes AI is just too much to be enjoyable. Half the game is just a guessing game. Losing so much time to setting everyone to Security then back to their proper jobs and then five seconds later doing it all over again. Being stuck on derelict ships because they refuse to leave while they suffocate or burn to death. A single Raider climbing on your ship and three-shotting all your generators. Turrets blowing holes in your own walls and the resulting Builder running into the room and being sucked out into space. A whole roster of Technicians not being able to repair everything so you have to just dismantle and rebuild anything that gets too damaged. Crew members fighting even though they're Very Happy. Even when you pick a region that should have the lowest difficulty, it feels a lot like trying to do a Zergling rush in StarCraft II but you go to attack and Terran already have upgraded tanks. It's an interesting base-building game that borrows a lot from Sims, Dwarf Fortress, and Rogue-likes, but falls flat on its face with poor control, glitches, hidden mechanics, and terrible balance.",False,6,1221
